"NUTS1","NUTS2","NUTS3","DISTRICT_CODE","Postal_CODE","Dog.Breed","Anzahl","Ref_Date"
"AT1","AT13","AT113",92000,1200,"Dobermann braun-rot",4,20231201
"AT1","AT13","AT113",92000,1200,"Dogo Argentino / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"English Cocker Spaniel einfaerbig",6,20231201
"AT1","AT13","AT113",92000,1200,"English Cocker Spaniel einfaerbig / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"English Cocker Spaniel mehrfaerbig",10,20231201
"AT1","AT13","AT113",92000,1200,"English Cocker Spaniel mehrfaerbig / Grosspudel Apricot",1,20231201
"AT1","AT13","AT113",92000,1200,"English Cocker Spaniel mehrfaerbig / King Charles Spaniel",1,20231201
"AT1","AT13","AT113",92000,1200,"English Cocker Spaniel mehrfaerbig / Mischling",3,20231201
"AT1","AT13","AT113",92000,1200,"English Setter / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"English Springer Spaniel",2,20231201
"AT1","AT13","AT113",92000,1200,"Entlebucher Sennenhund",1,20231201
"AT1","AT13","AT113",92000,1200,"Entlebucher Sennenhund / Golden Retriever",1,20231201
"AT1","AT13","AT113",92000,1200,"Eurasier / Chow-Chow",1,20231201
"AT1","AT13","AT113",92000,1200,"Eurasier / Old English Sheepdog (Bobtail)",1,20231201
"AT1","AT13","AT113",92000,1200,"Fox Terrier drahthaar / Mischling",4,20231201
"AT1","AT13","AT113",92000,1200,"Franzoesische Bulldogge / Beagle",1,20231201
"AT1","AT13","AT113",92000,1200,"Franzoesische Bulldogge / Mischling",2,20231201
"AT1","AT13","AT113",92000,1200,"Galgo Espanol / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Golden Retriever",33,20231201
"AT1","AT13","AT113",92000,1200,"Golden Retriever / Pudel",1,20231201
"AT1","AT13","AT113",92000,1200,"Gordon Setter",3,20231201
"AT1","AT13","AT113",92000,1200,"Grosser Muensterlaender",2,20231201
"AT1","AT13","AT113",92000,1200,"Grosspudel Apricot",4,20231201
"AT1","AT13","AT113",92000,1200,"Havaneser",24,20231201
"AT1","AT13","AT113",92000,1200,"Havaneser / English Cocker Spaniel mehrfaerbig",1,20231201
"AT1","AT13","AT113",92000,1200,"Havaneser / West Highland White Terrier",1,20231201
"AT1","AT13","AT113",92000,1200,"Havaneser / Zwergpudel Apricot",1,20231201
"AT1","AT13","AT113",92000,1200,"Hovawart",1,20231201
"AT1","AT13","AT113",92000,1200,"Hovawart / Berner Sennenhund",1,20231201
"AT1","AT13","AT113",92000,1200,"Irish Wolfhound",1,20231201
"AT1","AT13","AT113",92000,1200,"Italienisches Windspiel",5,20231201
"AT1","AT13","AT113",92000,1200,"Jack Russell Terrier",24,20231201
"AT1","AT13","AT113",92000,1200,"Jack Russell Terrier / Australian Shepherd",1,20231201
"AT1","AT13","AT113",92000,1200,"Jack Russell Terrier / Chihuahua Kurzhaar",1,20231201
"AT1","AT13","AT113",92000,1200,"Jack Russell Terrier / Fox Terrier glatthaar",1,20231201
"AT1","AT13","AT113",92000,1200,"Jack Russell Terrier / Japanischer Spitz",1,20231201
"AT1","AT13","AT113",92000,1200,"Jack Russell Terrier / Mischling",15,20231201
"AT1","AT13","AT113",92000,1200,"Jack Russell Terrier / Zwergpinscher",1,20231201
"AT1","AT13","AT113",92000,1200,"Jagdterrier / Mischling",2,20231201
"AT1","AT13","AT113",92000,1200,"Jaemthund / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Kaukasischer Ovtcharka",2,20231201
"AT1","AT13","AT113",92000,1200,"King Charles Spaniel",1,20231201
"AT1","AT13","AT113",92000,1200,"Klein- oder Mittelpudel",3,20231201
"AT1","AT13","AT113",92000,1200,"Klein- oder Mittelpudel / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Kleinpudel Apricot",1,20231201
"AT1","AT13","AT113",92000,1200,"Kleinspitz Braun/Schwarz",1,20231201
"AT1","AT13","AT113",92000,1200,"Kooikerhondje",2,20231201
"AT1","AT13","AT113",92000,1200,"Kurzhaar Dachshund Kaninchen / Bracke",1,20231201
"AT1","AT13","AT113",92000,1200,"Kurzhaar Dachshund Kaninchen / Kleinspitz Neufarben",1,20231201
"AT1","AT13","AT113",92000,1200,"Kurzhaar Dachshund Normal",6,20231201
"AT1","AT13","AT113",92000,1200,"Kurzhaar Dachshund Normal / Rauhhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",92000,1200,"Kurzhaar Dachshund Zwerg",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever",63,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / American Staffordshire Terrier",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Australian Shepherd",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Beagle",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Beagle Harrier",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Deutsche Dogge blau",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Golden Retriever",2,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Grosspudel Schwarz",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Grosspudel Weiss",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Manchester Terrier",1,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Weimaraner Kurzhaar",2,20231201
"AT1","AT13","AT113",92000,1200,"Labrador Retriever / Whippet",1,20231201
"AT1","AT13","AT113",92000,1200,"Lagotto romagnolo",11,20231201
"AT1","AT13","AT113",92000,1200,"Langhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",92000,1200,"Lapinporokoira / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Leonberger",1,20231201
"AT1","AT13","AT113",92000,1200,"Magyar Vizsla Drahthaar",7,20231201
"AT1","AT13","AT113",92000,1200,"Magyar Vizsla Drahthaar / Bracke",1,20231201
"AT1","AT13","AT113",92000,1200,"Magyar Vizsla Drahthaar / Labrador Retriever",1,20231201
"AT1","AT13","AT113",92000,1200,"Magyar Vizsla Kurzhaar",2,20231201
"AT1","AT13","AT113",92000,1200,"Malinois",3,20231201
"AT1","AT13","AT113",92000,1200,"Malinois / Belgischer Schaeferhund",1,20231201
"AT1","AT13","AT113",92000,1200,"Malteser",67,20231201
"AT1","AT13","AT113",92000,1200,"Malteser / Havaneser",1,20231201
"AT1","AT13","AT113",92000,1200,"Malteser / Pekingese",1,20231201
"AT1","AT13","AT113",92000,1200,"Malteser / Toypudel Apricot",1,20231201
"AT1","AT13","AT113",92000,1200,"Malteser / Zwergpudel Apricot",1,20231201
"AT1","AT13","AT113",92000,1200,"Malteser / Zwergspitz (Pomeranian)",1,20231201
"AT1","AT13","AT113",92000,1200,"Mittelspitz Weiss / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Mops (Carlin) / Chihuahua Kurzhaar",2,20231201
"AT1","AT13","AT113",92000,1200,"Mudi / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Mudi / Puli andersfarbig",1,20231201
"AT1","AT13","AT113",92000,1200,"Norfolk Terrier / Mischling",2,20231201
"AT1","AT13","AT113",92000,1200,"Norsk Buhund / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Parson Russell Terrier",4,20231201
"AT1","AT13","AT113",92000,1200,"Pekingese / Affenpinscher",1,20231201
"AT1","AT13","AT113",92000,1200,"Pinscher / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Pit Bull Terrier / American Staffordshire Terrier",1,20231201
"AT1","AT13","AT113",92000,1200,"Podenco Canario",3,20231201
"AT1","AT13","AT113",92000,1200,"Podenco Ibicenco Kurzhaar",1,20231201
"AT1","AT13","AT113",92000,1200,"Polski Owczarek Podhalanski",1,20231201
"AT1","AT13","AT113",92000,1200,"Polski Owczarek Podhalanski / Akita",1,20231201
"AT1","AT13","AT113",92000,1200,"Polski Owczarek Podhalanski / Siberian Husky",1,20231201
"AT1","AT13","AT113",92000,1200,"Pudel",7,20231201
"AT1","AT13","AT113",92000,1200,"Pudel / Dackel",1,20231201
"AT1","AT13","AT113",92000,1200,"Pudel / Mischling",5,20231201
"AT1","AT13","AT113",92000,1200,"Puli andersfarbig",2,20231201
"AT1","AT13","AT113",92000,1200,"Puli andersfarbig / Mischling",2,20231201
"AT1","AT13","AT113",92000,1200,"Rauhhaar Dachshund Normal",3,20231201
"AT1","AT13","AT113",92000,1200,"Rauhhaar Dachshund Normal / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Riesenschnauzer pfeffer-salz",1,20231201
"AT1","AT13","AT113",92000,1200,"Riesenschnauzer pfeffer-salz / Mischling",3,20231201
"AT1","AT13","AT113",92000,1200,"Rottweiler",11,20231201
"AT1","AT13","AT113",92000,1200,"Samojede",6,20231201
"AT1","AT13","AT113",92000,1200,"Sandros Leisha Dog / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Shar Pei",5,20231201
"AT1","AT13","AT113",92000,1200,"Shar Pei / Labrador Retriever",1,20231201
"AT1","AT13","AT113",92000,1200,"Shar Pei / Mischling",2,20231201
"AT1","AT13","AT113",92000,1200,"Shiba / Beagle",1,20231201
"AT1","AT13","AT113",92000,1200,"Shiba / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Shih Tzu",13,20231201
"AT1","AT13","AT113",92000,1200,"Shih Tzu / Chihuahua Kurzhaar",1,20231201
"AT1","AT13","AT113",92000,1200,"Siberian Husky / Deutscher Schaeferhund Langstockhaar",1,20231201
"AT1","AT13","AT113",92000,1200,"Siberian Husky / Mischling",2,20231201
"AT1","AT13","AT113",92000,1200,"Sloughi / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Smalandsstoevare",1,20231201
"AT1","AT13","AT113",92000,1200,"Spinone Italiano",1,20231201
"AT1","AT13","AT113",92000,1200,"Spitz / Chihuahua Langhaar",1,20231201
"AT1","AT13","AT113",92000,1200,"Spitz / Yorkshire Terrier",1,20231201
"AT1","AT13","AT113",92000,1200,"Staffordshire Bullterrier",8,20231201
"AT1","AT13","AT113",92000,1200,"Terrier Brasileiro / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Thai Ridgeback Dog / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",92000,1200,"Tibetan Spaniel",1,20231201
"AT1","AT13","AT113",92000,1200,"Tiroler Bracke / Deutsch Kurzhaar",1,20231201
"AT1","AT13","AT113",92000,1200,"Tschechoslowakischer Wolfhund",1,20231201
"AT1","AT13","AT113",92000,1200,"Welsh Corgi Cardigan",2,20231201
"AT1","AT13","AT113",92000,1200,"Welsh Corgi Pembroke / Akita",1,20231201
"AT1","AT13","AT113",92000,1200,"West Highland White Terrier",11,20231201
"AT1","AT13","AT113",92000,1200,"Whippet",3,20231201
"AT1","AT13","AT113",92000,1200,"Whippet / Mischling",1,20231201
"AT1","AT13","AT113",92000,1200,"Windhund",1,20231201
"AT1","AT13","AT113",92000,1200,"Zwergpudel Apricot",7,20231201
"AT1","AT13","AT113",92000,1200,"Zwergspitz (Pomeranian) / Mischling",2,20231201
"AT1","AT13","AT113",92100,1210,"Affenpinscher",1,20231201
"AT1","AT13","AT113",92100,1210,"Afghanischer Windhund / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Alaskan Malamute / Collie Langhaar (Rough)",1,20231201
"AT1","AT13","AT113",92100,1210,"Alaskan Malamute / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Alaskan Malamute / Tschechoslowakischer Wolfhund",1,20231201
"AT1","AT13","AT113",92100,1210,"Alpenlaendische Dachsbracke / Beagle",1,20231201
"AT1","AT13","AT113",92100,1210,"Alpenlaendische Dachsbracke / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"American Bulldog",3,20231201
"AT1","AT13","AT113",92100,1210,"American Bully",4,20231201
"AT1","AT13","AT113",92100,1210,"American Cocker Spaniel / Klein- oder Mittelpudel",1,20231201
"AT1","AT13","AT113",92100,1210,"American Cocker Spaniel / Labradoodle",1,20231201
"AT1","AT13","AT113",92100,1210,"American Cocker Spaniel / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"American Hairless Terrier",3,20231201
"AT1","AT13","AT113",92100,1210,"American Shepherd",6,20231201
"AT1","AT13","AT113",92100,1210,"American Staffordshire Terrier / Deutscher Schaeferhund",2,20231201
"AT1","AT13","AT113",92100,1210,"American Staffordshire Terrier / Labrador Retriever",2,20231201
"AT1","AT13","AT113",92100,1210,"American Staffordshire Terrier / Pit Bull Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Anglo?francais de petite venerie",1,20231201
"AT1","AT13","AT113",92100,1210,"Appenzeller Gebirgsschweisshund / Mischling",2,20231201
"AT1","AT13","AT113",92100,1210,"Appenzeller Sennenhund",4,20231201
"AT1","AT13","AT113",92100,1210,"Appenzeller Sennenhund / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",92100,1210,"Appenzeller Sennenhund / Mischling",2,20231201
"AT1","AT13","AT113",92100,1210,"Australian Cattledog",5,20231201
"AT1","AT13","AT113",92100,1210,"Australian Kelpie",3,20231201
"AT1","AT13","AT113",92100,1210,"Australian Kelpie / Border Collie",1,20231201
"AT1","AT13","AT113",92100,1210,"Australian Kelpie / Mudi",1,20231201
"AT1","AT13","AT113",92100,1210,"Australian Shepherd / Golden Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Australian Shepherd / Grosspudel Schwarz",1,20231201
"AT1","AT13","AT113",92100,1210,"Australian Shepherd / Kuvasz",1,20231201
"AT1","AT13","AT113",92100,1210,"Australian Shepherd / Parson Russell Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Australian Terrier / Mischling",2,20231201
"AT1","AT13","AT113",92100,1210,"Barbet",2,20231201
"AT1","AT13","AT113",92100,1210,"Basenji",3,20231201
"AT1","AT13","AT113",92100,1210,"Basset Hound",3,20231201
"AT1","AT13","AT113",92100,1210,"Basset Hound / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Beagle / Collie Langhaar (Rough)",1,20231201
"AT1","AT13","AT113",92100,1210,"Beagle / Dackel",1,20231201
"AT1","AT13","AT113",92100,1210,"Beagle / English Cocker Spaniel mehrfaerbig",1,20231201
"AT1","AT13","AT113",92100,1210,"Beagle / Yorkshire Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Beagle / Zwergpinscher",1,20231201
"AT1","AT13","AT113",92100,1210,"Bearded Collie / Berner Sennenhund",1,20231201
"AT1","AT13","AT113",92100,1210,"Belgischer Schaeferhund",17,20231201
"AT1","AT13","AT113",92100,1210,"Belgischer Schaeferhund / Border Collie",3,20231201
"AT1","AT13","AT113",92100,1210,"Belgischer Schaeferhund / Greyhound",1,20231201
"AT1","AT13","AT113",92100,1210,"Belgischer Schaeferhund / Kleinspitz Braun/Schwarz",1,20231201
"AT1","AT13","AT113",92100,1210,"Belgischer Schaeferhund / Labrador Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Belgischer Schaeferhund / Mischling",10,20231201
"AT1","AT13","AT113",92100,1210,"Belgischer Schaeferhund / Siberian Husky",1,20231201
"AT1","AT13","AT113",92100,1210,"Berger de Picardie (Berger Picard)",1,20231201
"AT1","AT13","AT113",92100,1210,"Berger des Pyrenees a face rase",1,20231201
"AT1","AT13","AT113",92100,1210,"Berner Sennenhund / Australian Shepherd",2,20231201
"AT1","AT13","AT113",92100,1210,"Berner Sennenhund / Cane Corso Italiano",1,20231201
"AT1","AT13","AT113",92100,1210,"Berner Sennenhund / Labrador Retriever",2,20231201
"AT1","AT13","AT113",92100,1210,"Berner Sennenhund / Samojede",1,20231201
"AT1","AT13","AT113",92100,1210,"Bichon frise",20,20231201
"AT1","AT13","AT113",92100,1210,"Bichon frise / Havaneser",6,20231201
"AT1","AT13","AT113",92100,1210,"Bichon frise / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Bichon frise / Mops (Carlin)",1,20231201
"AT1","AT13","AT113",92100,1210,"Bichon frise / Pekingese",1,20231201
"AT1","AT13","AT113",92100,1210,"Bichon frise / Shih Tzu",1,20231201
"AT1","AT13","AT113",92100,1210,"Bichon/Yorkie",2,20231201
"AT1","AT13","AT113",92100,1210,"Bichon/Yorkie / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Bologneser / Deutscher Spitz",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie",91,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Australian Shepherd",2,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Berner Sennenhund",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Bracke",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Braque francais - Type Pyrenees (Petite)",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Flat-Coated Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Fox Terrier drahthaar",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Kleiner Muensterlaender",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Shetland Sheepdog",2,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Siberian Husky",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Collie / Spitz",1,20231201
"AT1","AT13","AT113",92100,1210,"Border Terrier",8,20231201
"AT1","AT13","AT113",92100,1210,"Boston Terrier / Franzoesische Bulldogge",1,20231201
"AT1","AT13","AT113",92100,1210,"Bouvier des Flandres",1,20231201
"AT1","AT13","AT113",92100,1210,"Bracke",4,20231201
"AT1","AT13","AT113",92100,1210,"Bracke / Mischling",15,20231201
"AT1","AT13","AT113",92100,1210,"Braque d'Auvergne / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Braque d'Auvergne / Terrier Brasileiro",1,20231201
"AT1","AT13","AT113",92100,1210,"Braque Saint-Germain / Dansk-Svensk Gardshund",1,20231201
"AT1","AT13","AT113",92100,1210,"Briquet griffon vendeen / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Bull Terrier (Standard) / American Staffordshire Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Bulldog / Cane Corso Italiano",1,20231201
"AT1","AT13","AT113",92100,1210,"Bulldog / Franzoesische Bulldogge",1,20231201
"AT1","AT13","AT113",92100,1210,"Bulldog / Mischling",3,20231201
"AT1","AT13","AT113",92100,1210,"Bullmastiff",3,20231201
"AT1","AT13","AT113",92100,1210,"Cairn Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Cairn Terrier / Deutscher Jagdterrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Cane Corso Italiano",30,20231201
"AT1","AT13","AT113",92100,1210,"Cavalier King Charles Spaniel",35,20231201
"AT1","AT13","AT113",92100,1210,"Cavalier King Charles Spaniel / Klein- oder Mittelpudel",1,20231201
"AT1","AT13","AT113",92100,1210,"Cavalier King Charles Spaniel / Malteser",1,20231201
"AT1","AT13","AT113",92100,1210,"Cavalier King Charles Spaniel / Pudel",1,20231201
"AT1","AT13","AT113",92100,1210,"Cavalier King Charles Spaniel / Zwergpudel Schwarz",1,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Kurzhaar / Oesterreichischer Pinscher",1,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Kurzhaar / Prager Rattler",1,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Kurzhaar / Pudel",3,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Kurzhaar / Zwergpinscher",3,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Langhaar",171,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Langhaar / Collie Langhaar (Rough)",1,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Langhaar / Deutsche Dogge gelb",1,20231201
"AT1","AT13","AT113",92100,1210,"Chihuahua Langhaar / Zwergspitz (Pomeranian)",1,20231201
"AT1","AT13","AT113",92100,1210,"Chin",2,20231201
"AT1","AT13","AT113",92100,1210,"Chin / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Chinese Crested Dog hairless / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Chinese Crested Dog powderpuff",13,20231201
"AT1","AT13","AT113",92100,1210,"Chow-Chow",9,20231201
"AT1","AT13","AT113",92100,1210,"Chow-Chow / Eurasier",1,20231201
"AT1","AT13","AT113",92100,1210,"Cirneco dell'Etna / Fox Terrier glatthaar",1,20231201
"AT1","AT13","AT113",92100,1210,"Clumber Spaniel / Kleinpudel Rot",1,20231201
"AT1","AT13","AT113",92100,1210,"Cockerpoo",4,20231201
"AT1","AT13","AT113",92100,1210,"Collie Langhaar (Rough)",16,20231201
"AT1","AT13","AT113",92100,1210,"Collie Langhaar (Rough) / Dalmatiner",1,20231201
"AT1","AT13","AT113",92100,1210,"Collie Langhaar (Rough) / Labrador Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Collie Langhaar (Rough) / Spitz",1,20231201
"AT1","AT13","AT113",92100,1210,"Curly-Coated Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Dackel / Oesterreichischer Pinscher",2,20231201
"AT1","AT13","AT113",92100,1210,"Dackel / Pudel",1,20231201
"AT1","AT13","AT113",92100,1210,"Dalmatiner / Labrador Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Dalmatiner / Mischling",2,20231201
"AT1","AT13","AT113",92100,1210,"Deutsch Drahthaar / Mischling",4,20231201
"AT1","AT13","AT113",92100,1210,"Deutsch Kurzhaar",9,20231201
"AT1","AT13","AT113",92100,1210,"Deutsch Kurzhaar / Mischling",9,20231201
"AT1","AT13","AT113",92100,1210,"Deutsch Langhaar",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutsche Bracke / Labrador Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutsche Dogge blau / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutsche Dogge gelb / English Cocker Spaniel einfaerbig",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutsche Dogge schwarz",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Boxer gelb / Beagle",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Boxer gelb / Posavski Gonic",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Jagdterrier / Deutscher Schaeferhund",2,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Jagdterrier / Fox Terrier drahthaar",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Pinscher / Collie Kurzhaar (Smooth)",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Pinscher / Dackel",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Schaeferhund / Collie Langhaar (Rough)",4,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Schaeferhund / Deutsch Kurzhaar",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Schaeferhund / Irish Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Schaeferhund / Malinois",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Schaeferhund / Spitz",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Schaeferhund Langstockhaar",13,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Schaeferhund Langstockhaar / Siberian Husky",1,20231201
"AT1","AT13","AT113",92100,1210,"Deutscher Spitz / Mischling",3,20231201
"AT1","AT13","AT113",92100,1210,"Dobermann braun-rot",11,20231201
"AT1","AT13","AT113",92100,1210,"Dobermann braun-rot / Beagle",1,20231201
"AT1","AT13","AT113",92100,1210,"Dobermann braun-rot / Deutsch Kurzhaar",1,20231201
"AT1","AT13","AT113",92100,1210,"Dogo Argentino",6,20231201
"AT1","AT13","AT113",92100,1210,"Elo",4,20231201
"AT1","AT13","AT113",92100,1210,"English Cocker Spaniel einfaerbig / Kleinpudel Braun",1,20231201
"AT1","AT13","AT113",92100,1210,"English Cocker Spaniel einfaerbig / Kleinpudel Falb",1,20231201
"AT1","AT13","AT113",92100,1210,"English Cocker Spaniel einfaerbig / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"English Cocker Spaniel einfaerbig / Zwergpudel Falb",1,20231201
"AT1","AT13","AT113",92100,1210,"English Cocker Spaniel mehrfaerbig",21,20231201
"AT1","AT13","AT113",92100,1210,"English Cocker Spaniel mehrfaerbig / Mischling",7,20231201
"AT1","AT13","AT113",92100,1210,"English Pointer / English Setter",1,20231201
"AT1","AT13","AT113",92100,1210,"English Springer Spaniel / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"English Toy Terrier",2,20231201
"AT1","AT13","AT113",92100,1210,"Entlebucher Sennenhund",17,20231201
"AT1","AT13","AT113",92100,1210,"Eurasier",8,20231201
"AT1","AT13","AT113",92100,1210,"Eurasier / Berner Sennenhund",1,20231201
"AT1","AT13","AT113",92100,1210,"Flat-Coated Retriever",23,20231201
"AT1","AT13","AT113",92100,1210,"Flat-Coated Retriever / American Water Spaniel",1,20231201
"AT1","AT13","AT113",92100,1210,"Fox Terrier drahthaar / Parson Russell Terrier",1,20231201
"AT1","AT13","AT113",92100,1210,"Fox Terrier glatthaar",4,20231201
"AT1","AT13","AT113",92100,1210,"Fox Terrier glatthaar / Labrador Retriever",1,20231201
"AT1","AT13","AT113",92100,1210,"Fox Terrier glatthaar / Shiba",1,20231201
"AT1","AT13","AT113",92100,1210,"Franzoesische Bulldogge / Bulldog",1,20231201
"AT1","AT13","AT113",92100,1210,"Franzoesische Bulldogge / Mops (Carlin)",1,20231201
"AT1","AT13","AT113",92100,1210,"Galgo Espanol / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever",140,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever / Australian Shepherd",1,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever / Border Collie",1,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever / Labradoodle",1,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever / Pyrenaeen Berghund",1,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever / Schnauzer pfeffersalz",1,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever / Spitz",1,20231201
"AT1","AT13","AT113",92100,1210,"Golden Retriever / Sussex Spaniel",1,20231201
"AT1","AT13","AT113",92100,1210,"Greyhound / Fox Terrier glatthaar",1,20231201
"AT1","AT13","AT113",92100,1210,"Griffon belge / Mischling",1,20231201
"AT1","AT13","AT113",92100,1210,"Groenendael",3,20231201
"AT1","AT13","AT113",92100,1210,"Grosser Muensterlaender",3,20231201
"AT1","AT13","AT113",92100,1210,"Grosser Muensterlaender / Mischling",2,20231201
"AT1","AT13","AT113",92100,1210,"Havaneser",105,20231201
"AT1","AT13","AT113",92100,1210,"Havaneser / Bichon frise",1,20231201
"AT1","AT13","AT113",92100,1210,"Havaneser / Border Collie",1,20231201
"AT1","AT13","AT113",92100,1210,"Havaneser / Malteser",6,20231201
"AT1","AT13","AT113",92100,1210,"Havaneser / Mischling",38,20231201
"AT1","AT13","AT113",92100,1210,"Havaneser / Spitz",1,20231201
"AT1","AT13","AT113",92100,1210,"Hellinikos Ichnilatis / Mischling",2,20231201
"AT1","AT13","AT113",92100,1210,"Hollaendischer Schaeferhund Kurzhaar",4,20231201
